Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66247353,89.7,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,66247354,230,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66247355,118,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,66247356,300.4,GBP
BIS,EPSRC,10/10/2014,Fees (Including College Members),Strategy,Non Employee Expenses Supplier,66247357,480,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,66247358,9.7,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66247359,119.15,GBP
BIS,EPSRC,10/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66247361,50.35,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,66259074,6,GBP
BIS,EPSRC,10/10/2014,T&S UK - Subsistence,Programme Delivery Leaders,Unspecified,66259074,4.36,GBP
BIS,EPSRC,10/10/2014,T&S UK - Mileage,Programme Delivery Manufacturing,Unspecified,66259075,135,GBP
BIS,EPSRC,10/10/2014,T&S UK - Other Charges,Programme Delivery Manufacturing,Unspecified,66259075,10,GBP
BIS,EPSRC,10/10/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Manufacturing,Unspecified,66259075,17,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,66259075,11,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,66259076,8.6,GBP
BIS,EPSRC,10/10/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,66259076,11.7,GBP
BIS,EPSRC,10/10/2014,T&S UK - Mileage,Programme Delivery Engineering,Unspecified,66259077,36,GBP
BIS,EPSRC,10/10/2014,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,66259077,2.45,GBP
BIS,EPSRC,10/10/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Engineering,Unspecified,66259077,2.9,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,66259077,3.8,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,66259077,30,GBP
BIS,EPSRC,10/10/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,66259077,6.8,GBP
BIS,EPSRC,10/10/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,66259078,45,GBP
BIS,EPSRC,10/10/2014,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,66259079,60.3,GBP
BIS,EPSRC,10/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,66259079,1.7,GBP
BIS,EPSRC,13/10/2014,T&S UK - Other Charges,Programme Delivery Digital Economy,Unspecified,64557385,3.9,GBP
BIS,EPSRC,13/10/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Digital Economy,Unspecified,64557385,6,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800094,2943,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800100,2943,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800113,2943,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800121,2916,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800131,2943,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800134,2916,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800140,331.2,GBP
BIS,EPSRC,13/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,64800140,2584.8,GBP
BIS,EPSRC,13/10/2014,SSC Service Charges,EPSRC Corporate Services,Dell Corporation Ltd,66061061,181.37,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66277069,95.85,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,66327062,70,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,66327064,0.01,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,66327064,139.99,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,66327067,70,GBP
BIS,EPSRC,13/10/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,BMI Healthcare Limited,66333063,333,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344065,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344066,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344067,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344068,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344069,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344070,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344071,240,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,66344072,240,GBP
BIS,EPSRC,13/10/2014,Recruitment Costs,EPSRC Corporate Services,Warwick University Services Ltd,66344144,270,GBP
BIS,EPSRC,13/10/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,66344151,130.2,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378060,379.4,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378061,63.79,GBP
BIS,EPSRC,13/10/2014,T&S UK - Other Charges,Programme Delivery Engineering,Non Employee Expenses Supplier,66378062,73.82,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,66378063,79.97,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,66378064,657.72,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378065,161.1,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378066,19.9,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,66378067,78.7,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,66378068,160,GBP
BIS,EPSRC,13/10/2014,T&S UK - Other Charges,Programme Delivery Engineering,Non Employee Expenses Supplier,66378069,136.18,GBP
BIS,EPSRC,13/10/2014,T&S UK - Other Charges,Programme Delivery Engineering,Non Employee Expenses Supplier,66378070,234.85,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,66378071,216,GBP
BIS,EPSRC,13/10/2014,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,66378072,1360,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,External communications,Non Employee Expenses Supplier,66378073,37.48,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378074,21.1,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378075,77,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378076,43.4,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378077,138.5,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378078,90.8,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378079,71,GBP
BIS,EPSRC,13/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,66378080,174.1,GBP
BIS,EPSRC,13/10/2014,Childcare Nursery,PSU HR,P&MM Limited,66382064,58.99,GBP
BIS,EPSRC,13/10/2014,Nursery Deductions,Balance Sheet,P&MM Limited,66382064,4915.85,GBP
BIS,EPSRC,13/10/2014,Corporate Events,Programme Delivery Impact,Artejano Limited,66382125,300,GBP
BIS,EPSRC,13/10/2014,T&S UK - Parking Tolls Congestion Charges,Admin Business Innovation Director,Unspecified,66383102,11.5,GBP
BIS,EPSRC,13/10/2014,T&S UK - Public Transport,Admin Business Innovation Director,Unspecified,66383102,57,GBP
BIS,EPSRC,13/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,66383103,7,GBP
BIS,EPSRC,13/10/2014,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,66383103,9.99,GBP
BIS,EPSRC,13/10/2014,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,66383103,31.49,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Programme Delivery Physical Sciences,Unspecified,66383105,109,GBP
BIS,EPSRC,13/10/2014,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,66383105,5,GBP
BIS,EPSRC,13/10/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,66383105,7,GBP
BIS,EPSRC,13/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,66383106,24.6,GBP
BIS,EPSRC,13/10/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,66383106,4.6,GBP
BIS,EPSRC,13/10/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,66383106,6.4,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-98.02,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-98,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-98,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-98,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-98,GBP
BIS,EPSRC,13/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Swindon,66757060,-97.98,GBP
BIS,EPSRC,14/10/2014,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,66366080,2724.21,USD
BIS,EPSRC,14/10/2014,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,66366081,354.57,EUR
BIS,EPSRC,14/10/2014,Mobile Phone Costs,EPSRC Corporate Services,RCUK Shared Services Centre Ltd,66410060,1699.69,GBP
BIS,EPSRC,14/10/2014,Mobile Phone Costs,EPSRC Corporate Services,RCUK Shared Services Centre Ltd,66412060,36615.73,GBP
BIS,EPSRC,14/10/2014,Recruitment Costs,EPSRC Corporate Services,Penna plc,66530060,984,GBP
BIS,EPSRC,14/10/2014,T&S UK - Other Charges,Programme Delivery Maths,Unspecified,66535085,5,GBP
BIS,EPSRC,14/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,66535085,35.25,GBP
BIS,EPSRC,14/10/2014,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,66535085,4.13,GBP
BIS,EPSRC,14/10/2014,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,66535085,14.45,GBP
BIS,EPSRC,14/10/2014,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,66535089,30,GBP
BIS,EPSRC,14/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,66535089,11.2,GBP
BIS,EPSRC,14/10/2014,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,66535089,11.03,GBP
BIS,EPSRC,14/10/2014,T&S UK - Accommodation,Programme Delivery ICT,Unspecified,66535090,82.8,GBP
BIS,EPSRC,14/10/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,66535090,5,GBP
BIS,EPSRC,14/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,66535090,9,GBP
BIS,EPSRC,14/10/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,66535090,38.3,GBP
BIS,EPSRC,14/10/2014,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,66535091,71,GBP
BIS,EPSRC,14/10/2014,Marketing & PR,Director CI & S,ITN PRODUCTIONS,66674060,7500,GBP
BIS,EPSRC,14/10/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Better Motoring Services,66686060,35.6,GBP
BIS,EPSRC,14/10/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Better Motoring Services,66686060,178,GBP
BIS,EPSRC,14/10/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Better Motoring Services,66687060,106.8,GBP
BIS,EPSRC,15/10/2014,Non-staff travel and subsistance,Programme Delivery Healthcare,Calder Conference Ltd,62961363,32390.43,GBP
BIS,EPSRC,15/10/2014,Non-staff travel and subsistance,Programme Delivery Healthcare,Calder Conference Ltd,62965068,1125,GBP
BIS,EPSRC,15/10/2014,Legal & Professional Services,Performance and Evaluation,Unspecified,64092063,9990,GBP
BIS,EPSRC,15/10/2014,PAYE Payable Salaries,Balance Sheet,HM Revenue & Customs,64498060,79125.94,GBP
BIS,EPSRC,15/10/2014,NI Payable Salaries,Balance Sheet,HM Revenue & Customs,64498061,84110.36,GBP
BIS,EPSRC,15/10/2014,Student Loans,Balance Sheet,HM Revenue & Customs,64498062,3090,GBP
BIS,EPSRC,15/10/2014,Ers Pension Deductions - JSS,Balance Sheet,RCPS Pension,64498070,147224.8,GBP
BIS,EPSRC,15/10/2014,Ees Pension Deductions - JSS,Balance Sheet,RCPS Pension,64498071,38315.37,GBP
BIS,EPSRC,15/10/2014,Secondments,PSU IS,RCUK Shared Services Centre Ltd,64714065,2536.01,GBP
BIS,EPSRC,15/10/2014,Secondments,PSU IS,RCUK Shared Services Centre Ltd,64714065,2536.02,GBP
BIS,EPSRC,15/10/2014,Advertising & Promotion,Programme Delivery Energy,Dowlis Corporate Solutions UK Ltd,64915060,87.6,GBP
BIS,EPSRC,15/10/2014,Advertising & Promotion,Programme Delivery Energy,Dowlis Corporate Solutions UK Ltd,64915060,114,GBP
BIS,EPSRC,15/10/2014,Advertising & Promotion,Programme Delivery Energy,Dowlis Corporate Solutions UK Ltd,64915060,489.6,GBP
BIS,EPSRC,15/10/2014,Advertising & Promotion,Programme Delivery Energy,Dowlis Corporate Solutions UK Ltd,64915060,1344,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045060,720,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045063,720,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045064,720,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045065,720,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045066,720,GBP
BIS,EPSRC,15/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,67045068,720,GBP
BIS,EPSRC,15/10/2014,Photocopy Costs,JRS,Premier Paper Group Ltd,67063066,659.12,GBP
BIS,EPSRC,15/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,67132072,2916,GBP
BIS,EPSRC,15/10/2014,Agency Staff,Communications and Stakeholder Engagement,Reed Specialist Recruitment Ltd,67132074,78.36,GBP
BIS,EPSRC,15/10/2014,Freight Charges,Communications and Stakeholder Engagement,Rapid Electronics Ltd,67140062,0.79,GBP
BIS,EPSRC,15/10/2014,Freight Charges,Communications and Stakeholder Engagement,Rapid Electronics Ltd,67140062,3.95,GBP
BIS,EPSRC,15/10/2014,Printing & Stationery,Communications and Stakeholder Engagement,Rapid Electronics Ltd,67140062,10.15,GBP
BIS,EPSRC,15/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167405,73.37,GBP
BIS,EPSRC,15/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167405,304.7,GBP
BIS,EPSRC,15/10/2014,Other Programme Costs,NC Physical Sciences,Swansea University,67169069,118641.9,GBP
BIS,EPSRC,15/10/2014,Photocopy Costs,JRS,Hulbert & Woodhall Print Ltd,67173062,598.8,GBP
BIS,EPSRC,15/10/2014,Photocopy Costs,JRS,Hulbert & Woodhall Print Ltd,67173064,198,GBP
BIS,EPSRC,15/10/2014,Marketing & PR,Communications and Stakeholder Engagement,Unspecified,67176061,250,GBP
BIS,EPSRC,15/10/2014,T&S UK - Mileage,EPSRC Corporate Services,Unspecified,67177183,31.05,GBP
BIS,EPSRC,15/10/2014,T&S UK - Public Transport,EPSRC Corporate Services,Unspecified,67177183,24.2,GBP
BIS,EPSRC,15/10/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery LWEC,Unspecified,67177184,20.2,GBP
BIS,EPSRC,15/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,67177185,16,GBP
BIS,EPSRC,15/10/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,67177185,4.4,GBP
BIS,EPSRC,15/10/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Unspecified,67177185,6.65,GBP
BIS,EPSRC,15/10/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,67177186,5,GBP
BIS,EPSRC,15/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,67177186,14.5,GBP
BIS,EPSRC,15/10/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,67177186,2.1,GBP
BIS,EPSRC,15/10/2014,T&S UK - Mileage,Programme Delivery Impact,Unspecified,67177190,54,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Oce (UK) Ltd,60510060,4252.5,GBP
