Transparency Data ,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,08/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73101061,70,GBP
BIS,EPSRC,08/12/2014,Other Pension Deductions,Balance Sheet,Scottish Widows,73105065,53.55,GBP
BIS,EPSRC,08/12/2014,Partnership Pension Deductions,Balance Sheet,Scottish Widows,73105066,1135.23,GBP
BIS,EPSRC,08/12/2014,Voluntary Deductions,Balance Sheet,Charities Aid Foundation - GAYE,73105067,1161.66,GBP
BIS,EPSRC,08/12/2014,Voluntary Deductions,Balance Sheet,Civil Service Benevolent Fund,73105068,5,GBP
BIS,EPSRC,08/12/2014,Union Deductions,Balance Sheet,PCS Union,73105069,249.12,GBP
BIS,EPSRC,08/12/2014,Union Deductions,Balance Sheet,Prospect Union,73105070,64.76,GBP
BIS,EPSRC,08/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73111067,70,GBP
BIS,EPSRC,08/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73130073,70,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,External communications,Unspecified,73139098,60.5,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,73139099,6.89,GBP
BIS,EPSRC,08/12/2014,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,73139099,11.84,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,73139100,5.1,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,73139100,2.84,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,73139100,17.45,GBP
BIS,EPSRC,08/12/2014,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,73139101,25,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73139101,7,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73139101,15.5,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73139101,162.64,GBP
BIS,EPSRC,08/12/2014,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,73139102,10,GBP
BIS,EPSRC,08/12/2014,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,73139102,22.81,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,RCUK-Newton Activity,Unspecified,73139104,9.4,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,RCUK-Newton Activity,Unspecified,73139104,24.67,GBP
BIS,EPSRC,08/12/2014,T&S UK - Other Charges,Newton Programme Management Team,Unspecified,73139105,10,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,Newton Programme Management Team,Unspecified,73139105,23.6,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Newton Programme Management Team,Unspecified,73139105,27.75,GBP
BIS,EPSRC,08/12/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,73139106,10,GBP
BIS,EPSRC,08/12/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,73139106,31.25,GBP
BIS,EPSRC,08/12/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,73139106,33.04,GBP
BIS,EPSRC,08/12/2014,T&S Overseas - Public Transport,Programme Delivery Physical Sciences,Unspecified,73139107,5.2,GBP
BIS,EPSRC,08/12/2014,T&S Overseas - Subsistence,Programme Delivery Physical Sciences,Unspecified,73139107,15,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Programme Delivery Healthcare,V Cars Ltd,71374060,123.6,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,71374060,4.5,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,71374060,6.18,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,71374060,7.8,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,71374060,18.6,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,71374060,75.1,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,71374060,224.06,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,71374060,1045.2,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Strategy,V Cars Ltd,71374060,5.4,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Strategy,V Cars Ltd,71374060,11,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Strategy,V Cars Ltd,71374060,16.96,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Admin RCUK Strategy Unit,V Cars Ltd,71374060,129.96,GBP
BIS,EPSRC,09/12/2014,T&S UK - Vehicle Hire,Programme Delivery Energy,V Cars Ltd,71374060,93.6,GBP
BIS,EPSRC,09/12/2014,Marketing & PR,Communications and Stakeholder Engagement,Kirsten Xanthippe,71956101,3568.58,GBP
BIS,EPSRC,09/12/2014,Marketing & PR,Director CI & S,Kirsten Xanthippe,71956101,197.22,GBP
BIS,EPSRC,09/12/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,72322062,90,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,23.87,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,46.51,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,71.64,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,71.64,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,85.6,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,133.32,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,133.32,GBP
BIS,EPSRC,09/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,72371679,228.46,GBP
BIS,EPSRC,09/12/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,Benenden Healthcare Society,72501160,5896.8,GBP
BIS,EPSRC,09/12/2014,Secondments,PSU IS,RCUK Shared Services Centre Ltd,72685061,1758.13,GBP
BIS,EPSRC,09/12/2014,Secondments,PSU IS,RCUK Shared Services Centre Ltd,72685061,3313.9,GBP
BIS,EPSRC,09/12/2014,Marketing & PR,Director CI & S,ITN PRODUCTIONS,72722082,2700,GBP
BIS,EPSRC,09/12/2014,Marketing & PR,Director CI & S,ITN PRODUCTIONS,72722082,4800,GBP
BIS,EPSRC,09/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),PROFESSOR B A GLOWACKI,73018295,-160,GBP
BIS,EPSRC,09/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),PROFESSOR B A GLOWACKI,73018295,160,GBP
BIS,EPSRC,09/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),PROFESSOR B A GLOWACKI,73018295,160,GBP
BIS,EPSRC,09/12/2014,Consultancy Services,PSU HR,Jo Milsom,73145060,119,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73188060,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73253060,70,GBP
BIS,EPSRC,09/12/2014,Staff Training,EPSRC Corporate Services,RCUK Shared Services Centre Ltd,73256060,9658.9,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73258060,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73262061,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73265060,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73267061,70,GBP
BIS,EPSRC,09/12/2014,Marketing & PR,Communications and Stakeholder Engagement,Dr Barry John Hague t/a as No Barriers,73283060,400,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73369060,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73421061,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73428061,70,GBP
BIS,EPSRC,09/12/2014,T&S UK - Accommodation,Programme Delivery Energy,Unspecified,73554120,97.25,GBP
BIS,EPSRC,09/12/2014,T&S UK - Other Charges,Programme Delivery Energy,Unspecified,73554120,5,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,73554120,1.9,GBP
BIS,EPSRC,09/12/2014,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,73554121,10,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73554121,64.1,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554121,9.99,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73554122,77.2,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554122,7.27,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554122,11.64,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,73554123,4,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,73554123,35.25,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,73554123,14.64,GBP
BIS,EPSRC,09/12/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery GU,Unspecified,73554124,1.5,GBP
BIS,EPSRC,09/12/2014,T&S UK - Vehicle Hire,Programme Delivery GU,Unspecified,73554124,20.99,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73554125,29.1,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554125,1.5,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554125,3.95,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73554125,37.19,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73554127,2,GBP
BIS,EPSRC,09/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73554127,13,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73554127,1.75,GBP
BIS,EPSRC,09/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73554127,3,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,70114300,27.79,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,70114300,69.48,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,70114300,149.76,GBP
BIS,EPSRC,10/12/2014,Meetings & Catering,Programme Delivery Engineering,Calder Conference Ltd,73448060,821.65,GBP
BIS,EPSRC,10/12/2014,Meetings & Catering,Programme Delivery Engineering,Calder Conference Ltd,73448060,1012.78,GBP
BIS,EPSRC,10/12/2014,Meetings & Catering,Programme Delivery Engineering,Calder Conference Ltd,73448060,12095.81,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,73554126,6,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73580060,70,GBP
BIS,EPSRC,10/12/2014,Meetings & Catering,Admin RCUK Strategy Unit,Department for Business Innovation and Skills,73583062,-113,GBP
BIS,EPSRC,10/12/2014,Meetings & Catering,Admin RCUK Strategy Unit,Department for Business Innovation and Skills,73583062,870,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599584,70,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599602,70,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599728,70,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599731,70,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599733,70,GBP
BIS,EPSRC,10/12/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,73599735,70,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,73601551,161.42,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,73601556,161.42,GBP
BIS,EPSRC,10/12/2014,Photocopy Costs,JRS,Antalis McNaughton Limited,73601556,295.49,GBP
BIS,EPSRC,10/12/2014,T&S Overseas - Vehicle Hire,Admin RCUK Strategy Unit,V Cars Ltd,73601593,117.6,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Admin Research Base Director,V Cars Ltd,73601593,358.8,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Director BI/BR,V Cars Ltd,73601593,271.44,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,73601593,175.92,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,73601593,28.08,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,V Cars Ltd,73601593,360,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Strategy,V Cars Ltd,73601593,174,GBP
BIS,EPSRC,10/12/2014,T&S UK - Vehicle Hire,Programme Delivery Energy,V Cars Ltd,73601593,1494.48,GBP
BIS,EPSRC,10/12/2014,Marketing & PR,Communications and Stakeholder Engagement,STIRLING MEDIA LTD,73601621,480,GBP
BIS,EPSRC,10/12/2014,Marketing & PR,Communications and Stakeholder Engagement,STIRLING MEDIA LTD,73601632,2220,GBP
BIS,EPSRC,10/12/2014,T&S UK - Flights,Programme Delivery Leaders,Unspecified,73613106,9,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,73613106,22.2,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Programme Delivery Digital Economy,Unspecified,73613107,10,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,73613107,3.89,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,73613107,20.25,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,73613108,5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,73613109,15,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73613109,9.7,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,73613109,80,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73613109,10.44,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,73613109,23.05,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Programme Delivery Manufacturing,Unspecified,73613111,5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73613111,6.5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73613111,31,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73613111,8.87,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73613111,15.77,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,73613112,3.24,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,73613112,5,GBP
BIS,EPSRC,10/12/2014,Health & Safety (inc. Medicals & Opticians),Admin Research Base Director,Unspecified,73613113,7,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,73613114,5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,73613114,2.1,GBP
BIS,EPSRC,10/12/2014,T&S UK - Other Charges,Director BI/BR,Unspecified,73613116,5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Director BI/BR,Unspecified,73613116,10,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Director BI/BR,Unspecified,73613116,34.65,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Director BI/BR,Unspecified,73613116,28.4,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73613117,20,GBP
BIS,EPSRC,10/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,73613117,32,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73613117,2.3,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73613117,2.7,GBP
BIS,EPSRC,10/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,73613117,4.5,GBP
BIS,EPSRC,10/12/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Unspecified,73613117,21.58,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,5.35,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,26.75,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,64.28,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,67,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,112.99,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,128.59,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,160.7,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,190.27,GBP
BIS,EPSRC,11/12/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67167403,309.49,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Dr B Cuenca Grau,73601602,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),JOSEF KITTLER,73601603,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Anthony G Cohn,73601604,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Dr M Zwolinski,73601606,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Professor Alan Marshall,73601607,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),XIAODONG CHEN,73601608,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Dr A Blandford,73601609,160,GBP
BIS,EPSRC,11/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Reyer Zwiggelaar,73601610,160,GBP
BIS,EPSRC,11/12/2014,Maintenance of office equipment,JRS,Kennedy Grinding Ltd,73645062,40.8,GBP
BIS,EPSRC,11/12/2014,Staff Training,Communications and Stakeholder Engagement,CIPR SET Group,73647151,360,GBP
BIS,EPSRC,11/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,73647223,59,GBP
BIS,EPSRC,11/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,73647224,107.1,GBP
