Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,06/12/2013,T&S Overseas - Public Transport,Programme Delivery Physical Sciences,Unspecified,37603791,1.51,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Public Transport,Programme Delivery Physical Sciences,Unspecified,37603791,2.85,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Subsistence,Programme Delivery Physical Sciences,Unspecified,37603791,13.72,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Subsistence,Programme Delivery Physical Sciences,Unspecified,37603791,20,GBP
BIS,EPSRC,06/12/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,37603793,12.1,GBP
BIS,EPSRC,06/12/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,37603793,4.8,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Accommodation,Research Careers and Diversity,Unspecified,37603794,90.95,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Subsistence,Research Careers and Diversity,Unspecified,37603794,10,GBP
BIS,EPSRC,06/12/2013,Books Professional Journals & Guides,External communications,Science Media Centre,37632926,4000,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37632997,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633003,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633005,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633006,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633007,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633008,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633009,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633010,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633011,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633012,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633013,136,GBP
BIS,EPSRC,06/12/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,37633014,136,GBP
BIS,EPSRC,06/12/2013,Books Professional Journals & Guides,Admin Gateway to Research,Doggett and Jones Ltd,37633116,572,GBP
BIS,EPSRC,06/12/2013,Books Professional Journals & Guides,Admin Gateway to Research,Doggett and Jones Ltd,37633116,695,GBP
BIS,EPSRC,06/12/2013,VAT Input Tax Control (for UK VAT),Balance Sheet,Doggett and Jones Ltd,37633116,114.4,GBP
BIS,EPSRC,06/12/2013,VAT Input Tax Control (for UK VAT),Balance Sheet,Doggett and Jones Ltd,37633116,139,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Accommodation,Performance and Evaluation,Unspecified,37657936,204.87,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Public Transport,Performance and Evaluation,Unspecified,37657936,30.9,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Public Transport,Performance and Evaluation,Unspecified,37657936,34.96,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Subsistence,Performance and Evaluation,Unspecified,37657936,20,GBP
BIS,EPSRC,06/12/2013,T&S Overseas - Subsistence,Performance and Evaluation,Unspecified,37657936,40,GBP
BIS,EPSRC,06/12/2013,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,37657937,5,GBP
BIS,EPSRC,06/12/2013,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,37657937,4.79,GBP
BIS,EPSRC,06/12/2013,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,37657937,7,GBP
BIS,EPSRC,06/12/2013,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,37657939,5,GBP
BIS,EPSRC,06/12/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,37657939,4.5,GBP
BIS,EPSRC,06/12/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,37657939,8.4,GBP
BIS,EPSRC,06/12/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,37657939,42.85,GBP
BIS,EPSRC,09/12/2013,Other Pension Deductions,Balance Sheet,Scottish Widows,37561912,55.79,GBP
BIS,EPSRC,09/12/2013,Partnership Pension Deductions,Balance Sheet,Scottish Widows,37561913,1234.55,GBP
BIS,EPSRC,09/12/2013,Union Deductions,Balance Sheet,Prospect Union,37561917,63.18,GBP
BIS,EPSRC,09/12/2013,Partnership Pension Deductions,Balance Sheet,Standard Life Assurance Ltd,37561921,183.06,GBP
BIS,EPSRC,09/12/2013,Partnership Pension Deductions,Balance Sheet,Prudential Plc,37561922,354.46,GBP
BIS,EPSRC,09/12/2013,Photocopy Costs,JRS,Banner Business Services Limited,37579091,8.57,GBP
BIS,EPSRC,09/12/2013,Photocopy Costs,JRS,Premier Paper Group Ltd,37603537,180.07,GBP
BIS,EPSRC,09/12/2013,Advertising & Promotion,External communications,Doggett and Jones Ltd,37633175,13412.4,GBP
BIS,EPSRC,09/12/2013,Health & Safety (inc. Medicals & Opticians),HR and Office Facilities,AM Health & Safety Ltd,37633411,45,GBP
BIS,EPSRC,09/12/2013,Meetings & Catering,Programme Delivery Leaders,Royal Academy of Engineering,37633446,1125,GBP
BIS,EPSRC,09/12/2013,Photocopy Costs,JRS,Vivid Laminating Technologies Ltd,37633467,128.53,GBP
BIS,EPSRC,09/12/2013,Photocopy Costs,JRS,Banner Business Services Limited,37673994,100.8,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,JRS,Intelligent Finishing Systems Ltd,33204051,24,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,JRS,Intelligent Finishing Systems Ltd,33204051,345.28,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,External communications,Motiv Business Gifts,36041361,643.2,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,36974907,302.88,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,36983907,131.23,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,36983907,150.12,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,36983907,150.26,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,36983907,173.6,GBP
BIS,EPSRC,10/12/2013,Other Income,Finance,Unspecified,37633484,1719.42,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,1.26,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,2,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,3.46,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,4.37,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,4.7,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,6.59,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,6.77,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,9.98,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,11.44,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,29.76,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,48.1,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,54.72,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,37673996,72.14,GBP
BIS,EPSRC,10/12/2013,Meetings & Catering,HR and Office Facilities,Banner Business Services Limited,37681139,12.1,GBP
BIS,EPSRC,10/12/2013,Meetings & Catering,HR and Office Facilities,Banner Business Services Limited,37681139,49.24,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,37740657,5.7,GBP
BIS,EPSRC,10/12/2013,T&S UK - Subsistence,Programme Delivery Leaders,Unspecified,37740657,5.7,GBP
BIS,EPSRC,10/12/2013,T&S Overseas - Subsistence,Director RB/UR,Unspecified,37740658,70,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,37740659,113,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,37740660,15.4,GBP
BIS,EPSRC,10/12/2013,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,37740661,10,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,37740661,24.75,GBP
BIS,EPSRC,10/12/2013,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,37740661,3.29,GBP
BIS,EPSRC,10/12/2013,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,37740661,29.2,GBP
BIS,EPSRC,10/12/2013,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,37740662,5.49,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,37740663,3.4,GBP
BIS,EPSRC,10/12/2013,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,37740663,25.6,GBP
BIS,EPSRC,10/12/2013,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,37740663,3.55,GBP
BIS,EPSRC,10/12/2013,T&S UK - Vehicle Hire,Programme Delivery ICT,Unspecified,37740665,23.51,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,PG Events Ltd,37743907,1374,GBP
BIS,EPSRC,10/12/2013,Photocopy Costs,JRS,PG Events Ltd,37744907,1431,GBP
BIS,EPSRC,10/12/2013,Maintenance of Research & Scientific Equipment,NC Infrastructure,Numerical Algorithms Group Ltd - (NAG),37792016,217067.29,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,JRS,Williams Lea,37792130,-0.2,GBP
BIS,EPSRC,10/12/2013,Printing & Stationery,JRS,Williams Lea,37792130,692.36,GBP
BIS,EPSRC,11/12/2013,SSC Service Charges,Service Delivery,Reed Specialist Recruitment Ltd,22822555,-2970,GBP
BIS,EPSRC,11/12/2013,Other Staff Benefits,HR and Office Facilities,P&MM Limited,37234969,106.08,GBP
BIS,EPSRC,11/12/2013,Other Programme Costs,Hector Recurrent,UOE (HPCX) Ltd,37603555,332728.62,GBP
BIS,EPSRC,11/12/2013,Corporate Events,Programme Delivery Healthcare,Nottinghamshire Healthcare NHS Trust,37633501,85,GBP
BIS,EPSRC,11/12/2013,Other Programme Costs,Hector Recurrent,UOE (HPCX) Ltd,37674021,-332728.62,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793209,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793210,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793211,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793212,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793213,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793214,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793216,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793217,160,GBP
BIS,EPSRC,11/12/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,37793218,160,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,37793409,46.7,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37793409,7.25,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37793409,89.2,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,37793410,4.55,GBP
BIS,EPSRC,11/12/2013,T&S UK - Other Charges,Programme Delivery Infrastructure,Unspecified,37793412,5,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Infrastructure,Unspecified,37793412,1.5,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Infrastructure,Unspecified,37793412,7.44,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Infrastructure,Unspecified,37793412,20.9,GBP
BIS,EPSRC,11/12/2013,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,37793413,5,GBP
BIS,EPSRC,11/12/2013,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Healthcare,Unspecified,37793413,14.4,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,37793413,5,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37793413,9.27,GBP
BIS,EPSRC,11/12/2013,T&S UK - Vehicle Hire,Programme Delivery Healthcare,Unspecified,37793413,47.54,GBP
BIS,EPSRC,11/12/2013,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,37793414,5,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,37793414,8.4,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37793414,31.17,GBP
BIS,EPSRC,11/12/2013,T&S UK - Accommodation,Programme Delivery Digital Economy,Unspecified,37793415,75,GBP
BIS,EPSRC,11/12/2013,T&S UK - Mileage,Programme Delivery Digital Economy,Unspecified,37793415,75.6,GBP
BIS,EPSRC,11/12/2013,T&S UK - Other Charges,Programme Delivery Digital Economy,Unspecified,37793415,20,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Digital Economy,Unspecified,37793415,1.7,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Digital Economy,Unspecified,37793415,4.6,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,37793415,12.59,GBP
BIS,EPSRC,11/12/2013,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,37793415,19.16,GBP
BIS,EPSRC,11/12/2013,T&S UK - Vehicle Hire,Programme Delivery Digital Economy,Unspecified,37793415,9.53,GBP
BIS,EPSRC,11/12/2013,Contract Staff,Net/SQL Delivery,Royce Mcintyre Associates Ltd,37795983,14923.8,GBP
BIS,EPSRC,11/12/2013,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,37796036,2.75,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,37796036,9.1,GBP
BIS,EPSRC,11/12/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,37796036,20,GBP
BIS,EPSRC,11/12/2013,Agency Staff,Finance,Reed Specialist Recruitment Ltd,37796126,1980,GBP
BIS,EPSRC,11/12/2013,Agency Staff,Finance,Reed Specialist Recruitment Ltd,37796129,1980,GBP
BIS,EPSRC,12/12/2013,Provision for Early Retirement Liability,HR and Office Facilities,Swindon College,36344948,720,GBP
BIS,EPSRC,12/12/2013,Contract Staff,Service Delivery,Building Blocks (UK) Ltd,36724915,2520,GBP
BIS,EPSRC,12/12/2013,Agency Staff,Chief Executive,Interaction Recruitment,36808908,513.26,GBP
BIS,EPSRC,12/12/2013,Agency Staff,Chief Executive,Interaction Recruitment,36812907,513.26,GBP
BIS,EPSRC,12/12/2013,Agency Staff,Chief Executive,Interaction Recruitment,36817907,443.9,GBP
BIS,EPSRC,12/12/2013,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,37633612,4.99,GBP
BIS,EPSRC,12/12/2013,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,37633612,10,GBP
BIS,EPSRC,12/12/2013,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,37633612,40.72,GBP
BIS,EPSRC,12/12/2013,Other Programme Costs,Hector Recurrent,UOE (HPCX) Ltd,37675907,254566.35,GBP
BIS,EPSRC,12/12/2013,Contract Staff,Service Delivery,Building Blocks (UK) Ltd,37681199,2520,GBP
BIS,EPSRC,12/12/2013,Advertising & Promotion,Communications and Stakeholder Engagement,Roland Pease,37802176,360,GBP
BIS,EPSRC,12/12/2013,Contract Staff,Service Delivery,Sand Resources Limited,37802503,11563.2,GBP
BIS,EPSRC,12/12/2013,Agency Staff,Communications and Stakeholder Engagement,Sand Resources Limited,37802522,3725.32,GBP
BIS,EPSRC,12/12/2013,Contract Staff,Net/SQL Delivery,Kingway I T Ltd,37802682,1926,GBP
BIS,EPSRC,12/12/2013,Contract Staff,Net/SQL Delivery,Kingway I T Ltd,37802687,2853,GBP
BIS,EPSRC,12/12/2013,Childcare Nursery,HR and Office Facilities,P&MM Limited,37855908,55.51,GBP
BIS,EPSRC,12/12/2013,Nursery Deductions,Balance Sheet,P&MM Limited,37855908,4626,GBP
BIS,EPSRC,12/12/2013,T&S UK - Vehicle Hire,Admin Infrastructure and International,Enterprise Rent-A-Car UK Ltd,37865909,115.94,GBP
BIS,EPSRC,12/12/2013,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,37865909,125.59,GBP
BIS,EPSRC,12/12/2013,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,37865909,32.39,GBP
BIS,EPSRC,12/12/2013,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,37865909,153.06,GBP
BIS,EPSRC,12/12/2013,T&S Overseas - Public Transport,Performance and Evaluation,Unspecified,37880141,5.01,GBP
BIS,EPSRC,12/12/2013,T&S Overseas - Public Transport,Performance and Evaluation,Unspecified,37880141,37.1,GBP
BIS,EPSRC,12/12/2013,T&S Overseas - Subsistence,Performance and Evaluation,Unspecified,37880141,10,GBP
BIS,EPSRC,12/12/2013,T&S Overseas - Subsistence,Performance and Evaluation,Unspecified,37880141,27.16,GBP
BIS,EPSRC,12/12/2013,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,37880143,10,GBP
BIS,EPSRC,12/12/2013,Health & Safety (inc. Medicals & Opticians),Programme Delivery Healthcare,Unspecified,37880144,84.5,GBP
BIS,EPSRC,12/12/2013,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,37880144,5,GBP
BIS,EPSRC,12/12/2013,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,37880144,15,GBP
BIS,EPSRC,12/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37880144,11.27,GBP
BIS,EPSRC,12/12/2013,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,37880144,23,GBP
BIS,EPSRC,13/12/2013,Printing & Stationery,JRS,Presco,31517908,51.55,GBP
